name,link,desc,chef,prepTime,cooktime,total,ingredients,instructions,rating,num_of_reviews,calories,servings,fat,carb,protein,cholesterol,sodium,image
MINT PEPPER CHICKEN 2,https://www.vahrehvah.com/mint-pepper-chicken-2,"Highly flavored chicken recipe with pepper and mint goes well in winter season,",Vahchef,5 mins,15 mins,15 mins,"9229, 8809, 8334, 8898, 10012, 10172, 8332, 9991, 10173, 10174, 9229, 8809, 8334, 8898, 10012, 10172, 8332, 9991, 10173, 10174","Heat oil in a pan and add chicken pieces, salt, sprinkle garam masala powder, yogurt mix it and put the lid on and let it cook for 15 minutes.
After 12 minutes remove the lid and let it cook till moisture evaporates. Transfer this pan to another side of the stove.
Heat a pan and add dry pudina, roast it for 2 minutes then transfer this to a bowl.
In the same pan heat oil and add ginger garlic paste, salt cook till raw flavor is gone then add red chilies, saute it and add fried chicken, crushed pepper powder, green chilies, pudina powder and toss it.Serve with rotis.",2.3333,3,234,4,14,NULL,27,88,82,http://34c6b8841d4124020671-5bfabe5484726969ac662c6d377e2f3c.r16.cf2.rackcdn.com/5da816b78fea953de5eb216d586c68eb.JPG
THUKPA ,https://www.vahrehvah.com/thukpa,"Thukpa is a popular soup in the northern Himalayan region of Nepal, Ladakhi Chicken Thukpa Recipe, How to make Chicken Thukpa,",Vahchef,10 mins,20 mins,20 mins,"9743, 9740, 10175, 10176, 8434, 10177, 10178, 9802, 9219, 8337, 10179, 9493, 8334, 10180, 10181, 10182, 8320, 10183, 8723, 9167, 9743, 9740, 10175, 10176, 8434, 10177, 10178, 9802, 9219, 8337, 10179, 9493, 8334, 10180, 10181, 10182, 8320, 10183, 8723, 9167","Heat oil in a pan add chopped garlic, onion slices saute it for a minute then add small pieces of chicken cook it for 2 minutes add turmeric powder (optional) cabbage, carrot, juliennes of green chili, capsicum mix it well.
Add soya sauce, MSG, red chili powder, salt, green chili sauce, chicken stock and squeeze in &frac12; lemon, season to taste and add chopped coriander, spring onions and also add one egg cook this for 2 minutes.
In a plate add some boiled noodles, chopped spring onions, coriander leaves, and pour soup on the top of the noodles.Serve it&nbsp;hot.",3.5,89,234,2,14,NULL,27,88,82,http://34c6b8841d4124020671-5bfabe5484726969ac662c6d377e2f3c.r16.cf2.rackcdn.com/c521441059c99b5a5018cebebd42caec.jpg
SNAKE GOURD CURD CURRY,https://www.vahrehvah.com/snake-gourd-curd-chutney,"It conisits of curd and South Indian style simple tempering. It is a kind of curd and snake gourd salad with tempering. Snakegourd is sauteed in a seasoning of curry leaves, green chillies, ginger and mustard seeds before combining with beaten curd",Vahchef,5 mins,10 mins,10 mins,"10184, 10185, 8420, 10186, 8912, 10187, 10188, 10189, 8455, 10190, 8589, 8334, 10184, 10185, 8420, 10186, 8912, 10187, 10188, 10189, 8455, 10190, 8589, 8334","Heat mustard oil in a pan till smoking hot, then add mustard seeds, &nbsp;reduce the flame.
To it, add red chilies, cumin seeds to the same pan and saute it.
When they splutter, add chopped green chilies, curry leaves, turmeric powder, salt and mix well.
Then add chopped snake gourd to it, and cook it with closed lid till they are slightly tender.
In the same pan, add bitten curd, mix and switch off the flame.
At last, garnish with chopped coriander leaves and serve this with plain rice or sambar rice.",3.6250,8,59.1,4,1.5,NULL,1.5,0,0,http://34c6b8841d4124020671-5bfabe5484726969ac662c6d377e2f3c.r16.cf2.rackcdn.com/349a745b17bcc5862547897836de0b5d.JPG
KASTHA ACHARI PANEER,https://www.vahrehvah.com/kastha-achari-paneer,"Its a delicious recipe, which is made up of pickle flavored paneer along with the batter and deep fried.",Vahchef,5 mins,10 mins,10 mins,"10191, 10192, 9282, 8345, 8334, 10193, 8341, 8950, 8343, 8338, 10191, 10192, 9282, 8345, 8334, 10193, 8341, 8950, 8343, 8338","Cut the paneer pieces into rectangular shape.
Take 1 tablespoon of achar into the plate and add little water mix it like a thin paste then coats the paneer pieces and keep it aside.&nbsp;
In a bowl add chickpea flour, all purpose flour, salt, ajwain, turmeric powder, chat masala, chopped coriander leaves and mix it well by adding oil.
Add some water and make first thick paste then add some more water mix it well.
Dip the coated paneer pieces into the batter and deep fry in the hot oil.
Cut into small pieces sprinkle chat masala and put on to a tooth pick and serve hot.&nbsp;",4.0000,3,96,4,8,NULL,6,30,10,http://34c6b8841d4124020671-5bfabe5484726969ac662c6d377e2f3c.r16.cf2.rackcdn.com/2ca1e80169294ce2236d4a1529bfccee.JPG
Sukha Palak Gosht,https://www.vahrehvah.com/sukha-palak-gosht,"Sukha palak gosht is a very popular dish and almost known in every part of the Indian Subcontinent. Palak Gosht means Spinach Mutton, is a delicious blending of tender succulent pieces of mutton cooked in spinach gravy.",Vahchef,10 mins,30 mins,30 mins,"9559, 10194, 10195, 10196, 8334, 8332, 8327, 10197, 10134, 10198, 9026, 9037, 9330, 9002, 8363, 9559, 10194, 10195, 10196, 8334, 8332, 8327, 10197, 10134, 10198, 9026, 9037, 9330, 9002, 8363","Heat oil in a pressure cooker, add shahi jeera, Peppercorns, sliced onions and add salt cook this till it is slightly colored.
In this add Mutton pieces, ginger garlic paste and roast this for 5 minutes then add Coriander powder, red chili powder mix well and cook it for some time.
Then add sliced tomato and water and put the lid on and cook it for 3 to 4 vessels till it meat is tender.
Fry the chopped spinach in a hot oil and keep aside.
Transfer the meat into a pan then add chopped garlic, nutmeg powder, garam masala and add deep fried spinach mix well and cook for 2 minutes.&nbsp;Serve this with rice.",3.7500,8,289,4,21,NULL,25,97,72,http://34c6b8841d4124020671-5bfabe5484726969ac662c6d377e2f3c.r16.cf2.rackcdn.com/71946bdee278fedb4c1df8f45f870e7a.jpg
POPPY SEEDS AND CHANA DAL POWDER ,https://www.vahrehvah.com/poppy-seeds-and-chana-dal-powder,Poppy seeds and chana dal powder is an Andhra recipe used in curries and chutneys which enhance the taste.,Vahchef,5 mins,5 mins,5 mins,"10199, 9398, 8907, 10200, 10201, 9244, 10202, 8689, 10203, 8334, 10199, 9398, 8907, 10200, 10201, 9244, 10202, 8689, 10203, 8334","In a hot pan dry roast the poppy seeds, let it cool down make it into a powder.
Heat ghee in a pan add coriander seeds saute it for a minute then add chana dal and dry red chilies, urad dal, garlic, cloves, tamarind slowly roast it till urad dal and chana dal to brown color.
Let it cool completely add all these ingredients make it into a coarse powder along with poppy seed powder by adding salt.
Serve with hot rice and ghee.",2.3333,3,0,4,0,NULL,0,0,0,http://34c6b8841d4124020671-5bfabe5484726969ac662c6d377e2f3c.r16.cf2.rackcdn.com/2a9efd8b64c4ba9a8dc89750c363c51d.JPG
TOOR DAL POWDER 1,https://www.vahrehvah.com/toor-dal-powder-1,"Toor dal powder is a traditional to the south Indian cuisine and a homemade podi is always more delicious than store bought podi, The toor dal  Podi is often had along with hot steamed rice and ghee",Vahchef,5 mins,20 mins,20 mins,"10204, 8669, 10205, 8907, 8586, 10203, 8587, 8420, 8334, 9046, 10204, 8669, 10205, 8907, 8586, 10203, 8587, 8420, 8334, 9046","Dry roast toor dal in a hot pan until it turns red in color and let it cool down.
Heat oil in a pan add dry red chili, coriander seeds, cumin seeds saute it for a minute then add fenugreek seeds, tamarind, hing, curry leaves. After all, these ingredients are slightly roasted put them in the toor dal plate and let it cool down.
In a blender add all the ingredients make it into a coarse powder by adding salt.Serve this with hot rice along with ghee.",3.5,89,346,2,2,NULL,22,0,10,http://34c6b8841d4124020671-5bfabe5484726969ac662c6d377e2f3c.r16.cf2.rackcdn.com/97758668a66b2ad979cd9078f38ce622.JPG
POTATO EGG CURRY (KONIR DOM) ,https://www.vahrehvah.com/potato-egg-curry-konir-dom,"Potato Egg curry is a popular south Indian dish, They are very healthy and full of nutrition.",Vahchef,5 mins,12 mins,12 mins,"10206, 9953, 9046, 10118, 8729, 8334, 8434, 9060, 8896, 8443, 10137, 8620, 9253, 8320, 10207, 10206, 9953, 9046, 10118, 8729, 8334, 8434, 9060, 8896, 8443, 10137, 8620, 9253, 8320, 10207","Heat mustard oil in a pan add boiled potato pieces saute it for a minute then add boiled eggs fry it till slightly change the outside color, transfer it to a plate and keep it aside.
In the same pan to make curry, in the hot oil add cumin seeds when cumin seeds splutter add green chili, chopped onions, a pinch of salt, cook the onions till it is brown in color.
In this add turmeric powder, ginger garlic paste cooks this till raw flavor is gone, then add tomato chopped, coriander powder, cumin powder, red chili powder, mix it well, cook this for 3 minutes.
Once the tomatoes are cooked add required a quantity of water put the lid on and cook it for a couple of minutes.
Then add boiled and fried eggs and potatoes, garam masala mix it.
Garnish with chopped coriander leavesand serve it with roti, pulka or rice.",1.3750,8,155.4,4,11,NULL,13,373,124,http://34c6b8841d4124020671-5bfabe5484726969ac662c6d377e2f3c.r16.cf2.rackcdn.com/58c8dbff2e92e9b1cc963c70bc0bae45.JPG
BUTTERMILK ONION PAKODA CURRY,https://www.vahrehvah.com/buttermilk-onion-pakoda-curry,"Pakoras are one of the popular Indian snacks. One of the most popular ones is with onions. These are hot, crispy and spicy. It’s a dish where pakoras are made and cooked in tangy sour and spicy yogurt sauce thickened with besan flour.",Vahchef,5 mins,15 mins,15 mins,"9282, 9543, 8357, 8443, 9060, 8338, 8334, 10019, 8828, 8827, 8319, 9072, 9310, 10208, 10209, 8341, 10210, 9282, 9543, 8357, 8443, 9060, 8338, 8334, 10019, 8828, 8827, 8319, 9072, 9310, 10208, 10209, 8341, 10210","In a bowl add chickpea flour, baking soda, chili powder, pinch of coriander powder, ginger garlic paste, salt mix it and make a thick batter by adding water.
Heat the oil in a pan and drop a spoonful of batter and deep fry till they turn golden brown and crisp.
For tempering heat oil in a pan and add red chili, mustard seeds when mustard seeds splutter add cumin seeds, curry leaves, onion slices, turmeric powder, salt cook this onion, slightly golden color.
In this add pinch of asafoetida, green chili, chopped coriander leaves saute it for 2 minutes then switch off the flame and add butter milk mix it well, in this add pakodas and soak it for some time.&nbsp;Serve with Rice, roti or naan.",3.5,89,113.2,4,6,NULL,11,17,364,http://34c6b8841d4124020671-5bfabe5484726969ac662c6d377e2f3c.r16.cf2.rackcdn.com/a651b36277937318e8700aa85a8dec63.jpg
DRUMSTICK BRINJAL AND MOONG DAL CURRY,https://www.vahrehvah.com/drumstick-brinjal-and-moong-dal-curry,A combination of dal and curry in one recipe. It is a spicy and popular gravy prepared in South India.,Vahchef,5 mins,15 mins,15 mins,"10211, 10212, 10213, 8334, 8434, 9685, 10214, 9872, 8327, 8357, 10215, 9052, 9396, 10211, 10212, 10213, 8334, 8434, 9685, 10214, 9872, 8327, 8357, 10215, 9052, 9396","In a pan, heat oil and add sliced onions, salt saute it for 2 minutes.
Then add turmeric powder, ginger garlic paste, drumstick pieces, mix it well.
To it, even add sliced eggplant pieces, put the lid on and let it cook for 5 minutes on slow flame by stirring occasionally.
After 4 minutes, add sliced tomato pieces, green chilies, coriander powder, chili powder, mix it well and cook it with closed lid till the tomatoes are cooked well.
Add soaked moong dal, chopped coriander leaves to the same pan, mix it well and let it cook with closed for 2 minutes.&nbsp;Serve this with Roti, Phulkas or Naans.",3.5000,4,0,4,0,NULL,0,0,0,http://34c6b8841d4124020671-5bfabe5484726969ac662c6d377e2f3c.r16.cf2.rackcdn.com/ced27f47743116154c34b678ad8ec58e.JPG
Home-made Kheema Naans,https://www.vahrehvah.com/home-made-kheema-naans,Keema Naan is popular unleavened flat bread stuffed with flavored minced meat. It is very popular dish in Punjab and other states of India. Keema Naan is one of the delicious foods eaten in the Afghanistan and other Asian subcontinent countries.,Vahchef,5 mins,6 mins,6 mins,"10216, 9452, 10217, 9126, 10218, 10037, 10219, 8804, 8998, 9133, 9132, 10220, 10221, 10222, 10223, 8357, 10224, 10225, 8738, 8334, 10226, 8528, 10227, 10216, 9452, 10217, 9126, 10218, 10037, 10219, 8804, 8998, 9133, 9132, 10220, 10221, 10222, 10223, 8357, 10224, 10225, 8738, 8334, 10226, 8528, 10227","In a mixing bowl, add sugar, yeast, milk, water and mix together.
Add yogurt to it and mix. Then add little oil, pinch of salt, all-purpose flour and mix to make soft dough (like the pizza dough). Rest this dough for 40 minutes.
In another bowl, add mince meat, chopped onions, garlic, ginger, green chilies, bell peppers, coriander leaves, mint leaves, chili powder, pinch of garam masala, tomatoes, cream, pinch of salt, freshly crushed pepper and combine all ingredients together. Sprinkle some lime juice and mix again.
Sprinkle some flour over the dough and divide them into equal portions.
With help of a rolling pin, roll the dough to a puri size and stretch a bit like a mini naan and keep aside. Give an egg wash over the mini naan.
Spread the mince meat mixture evenly over the naan and sprinkle some grated cheese on the top.
Preheat the Philips Airfryer at 200 degree centigrade for 3 minutes.
Open the basket and place the naans inside. Drizzle little oil over the naan and air fry for 5-6 minutes at 180 degree centigrade until done.
Remove and serve hot.",4.4000,5,289,4,21,NULL,25,97,72,http://34c6b8841d4124020671-5bfabe5484726969ac662c6d377e2f3c.r16.cf2.rackcdn.com/33ed17c13e15c8905c29d376d8e55f2e.JPG
KATHIRIKKAI CHOP ,https://www.vahrehvah.com/kathirikkai-chop,This south Indian brinjal curry is very famous Chettinad specialty.,Vahchef,5 mins,10 mins,10 mins,"10228, 8550, 8764, 8420, 8874, 8434, 8841, 8334, 10229, 9932, 8398, 10230, 10228, 8550, 8764, 8420, 8874, 8434, 8841, 8334, 10229, 9932, 8398, 10230","Heat oil in a pan add fennel seeds, crush garlic, curry leaves, chopped onions, turmeric powder, salt cook this for few minutes.
Take out brinjal pieces from water add it to the pan, saute it for few minutes then add red chili powder mix it and put the lid on, reduce the flame and cook this till the brinjal pieces soft.
Add crushed pepper, roasted chana dal mix it well.
Garnish with chopped coriander and serve this with curd rice.",4.8000,5,51.4,4,0.2,NULL,3.4,0,25,http://34c6b8841d4124020671-5bfabe5484726969ac662c6d377e2f3c.r16.cf2.rackcdn.com/e0224945f6db5614e4cbc7a8f25227d5.JPG
CAULIFLOWER PICKLE,https://www.vahrehvah.com/cauliflower-pickle,"Cauliflower Pickle is a delicious pickle from punjab, made with mustard oil and vinegar.",Vahchef,5 mins,10 mins,10 mins,"8832, 8334, 10231, 10232, 10233, 8809, 8440, 9992, 8827, 10234, 8832, 8334, 10231, 10232, 10233, 8809, 8440, 9992, 8827, 10234","In a bowl add small cauliflower florets, salt, red chili powder, fenugreek seed powder and lemon juice mix it well.
For the tempering: Heat oil in a small pan add mustard seeds when they splutter add chana dal, cumin seeds, red chilies, saute it and let it cool down then pour this tempering on the top of the cauliflower pickle. You can bottle it in a clean dry jar.&nbsp;Serve this with Curd rice or rotis.",4.6667,6,30.3,4,0.3,NULL,1.9,0,30,http://34c6b8841d4124020671-5bfabe5484726969ac662c6d377e2f3c.r16.cf2.rackcdn.com/19efe62b1341511b803c740987cf5284.JPG
Mac & Cheese Nuggets,https://www.vahrehvah.com/mac-cheese-nuggets,"A classic macaroni and cheese snack that is made simply with grated cheese, milk, flour, macaroni, mushroom, infused with some garlicky and parsley flavors which are all combined together made into quick-fix balls and air fried until slightly golden in color and crisp on the exterior side. This has a fantastic cheesy and creamy texture inside with the goodness of some gooey cheese that kids would love to relish.",Vahchef,10 mins,15 mins,15 mins,"10235, 10236, 10237, 9670, 10238, 10239, 10240, 10241, 9147, 8334, 10242, 10243, 9026, 10244, 10235, 10236, 10237, 9670, 10238, 10239, 10240, 10241, 9147, 8334, 10242, 10243, 9026, 10244","Bring a large pot of water to a boil. Salt water and cook macaroni to al dente.
To make a bonde roux: Take a pan, and add butter. When the butter melts, add flour and cook well till the raw flavors of the flour is gone and forms a soft paste.
Add finely chopped garlic, chopped mushrooms, parsley, milk and cook until it becomes a thick consistency.
Add al dente macaroni, pepper, salt and combine all together well.
Switch off the flame, add grated cheese and mix well.
Add 1 tablespoon bread crumbs if the mixture is too tight or moist.
Drizzle some nutmeg powder and mix.
Allow the mixture to cool down and take some amount of the mixture and shape them into roundels and keep aside.&nbsp;
Drop the dumplings in beaten egg and coat well and then toss them with the bread crumbs. Preheat the Philips air fryer at 180 degrees C for 3 minutes.
Open the basket and place the dumplings inside. Fry the dumplings at 180 degrees C for 4 minutes.
After 4 minutes, pull out the basket, brush over with little oil and re-fry for another 4 minutes.Remove and serve hot.
&nbsp;",3.7,59,419.4,6,13,NULL,3.6,0,247,http://34c6b8841d4124020671-5bfabe5484726969ac662c6d377e2f3c.r16.cf2.rackcdn.com/ad315b80807a5bb3bfeb2354aa4b0521.JPG
